====================
Attribute Shard
====================
item_name: Attribute Shard                    |price: 650000.0                           |uuid: 7632d98432c34660b7021f2f27d05137   |attributes_found: [('Lifeline', 'I', 1)]             |
item_name: Molten Belt                        |price: 890625.0                           |uuid: 891d36d080774d90b8c5e107a3ff978b   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 906250.0                           |uuid: f2f7a146f876458a99338ac61104c429   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 906250.0                           |uuid: 36ab07088c44444ba4aea0fef8980e98   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 937500.0                           |uuid: 7ce3b11b13364e9a88df45c22435fdf8   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 937500.0                           |uuid: 529a257309e94a469349316057af93c5   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 937500.0                           |uuid: 5868a944dc8e41888e6f07c5046c992d   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 975000.0                           |uuid: 84f4a56bbd7f493f974d4b14f0662d52   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Belt                        |price: 1000000.0                          |uuid: 2992928be2054b01ba2f3287c5489d55   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Belt                        |price: 1041666.625                        |uuid: b251273f749a4f0e8f5d4d0194dfcd35   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 1061250.0                          |uuid: 5a823e4c623549258322d4b48daf6653   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 1062437.5                          |uuid: 0a6c24541cc14b2bbd3e0e65073368f4   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Strengthened Molten Belt           |price: 1062500.0                          |uuid: 0c8f5639a13446caa3639ccf8e8c2420   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 1125000.0                          |uuid: a80bbb6dc3f74d7c9ecef90276937061   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Belt                        |price: 1225000.0                          |uuid: 479a846e026847a0868923dd9a283ed5   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 1225000.0                          |uuid: 548fe9f4538c41bcab3510990c773675   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 1236250.0                          |uuid: bf97eb5247914998b9c47c0fd8fba5c8   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Strengthened Molten Belt           |price: 1250000.0                          |uuid: b471cf75b2ec4d39a5ba073cc9571a5c   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Belt                        |price: 1250000.0                          |uuid: c3ee72044bef4c749b697def30a912c0   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 1281250.0                          |uuid: a136533489da40f0b55faeeb520079a9   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 1300000.0                          |uuid: 61303111659c43b7bf9c5dd3ef5fc615   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 1350000.0                          |uuid: 4a288ca74be2447684ef01f5508e05a2   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Belt                        |price: 1375000.0                          |uuid: 6d6e58ba9ffb4f0397f8b3048be09585   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Belt                        |price: 1388750.0                          |uuid: 901e3e1c446040e7bb7ac33ee09b815e   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 1500000.0                          |uuid: 0af3aca23e5e4aaf8434025d2e09a5e5   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 1500000.0                          |uuid: 0d629b2746224abf86cfdb620ceb4d68   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 1750000.0                          |uuid: f9721fe44b0f43baa546309aa263d47a   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Belt                        |price: 1750000.0                          |uuid: f394046c2b9a412b9cd65edd1ad22a05   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 1750000.0                          |uuid: b2377600afa8452095cf7e35ef4754f1   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 1750000.0                          |uuid: 7047f76dffdf4ca0a1b9f2e40fe9b82c   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 1750000.0                          |uuid: a8708b618e2c42a1a940395d4eb92f20   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 1750000.0                          |uuid: 1cfb26c45e404e1ba188064b5ed3b4b3   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 1812500.0                          |uuid: 9d54e2ad80b441bf991fd7595f36deca   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 1875000.0                          |uuid: 06bf205491cf4370bfeeec1bf7240b5f   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 1875000.0                          |uuid: 08eaeacfcf4d4d40bc757c7a51f31f17   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 2187437.5                          |uuid: 483d15a4baee4b9382a04b9b298cf4de   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 2187500.0                          |uuid: 0202dd227bb34b00bb12dd0b4b56f8fa   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 2200000.0                          |uuid: 7fd015975874419b923f9d13cdd549ac   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Belt                        |price: 2249875.0                          |uuid: 2dfcba481ed145e691639aa403b7738c   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 2250000.0                          |uuid: b38e3d68af3b4c89be581e607922b28a   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 2250000.0                          |uuid: ee066ddc5eb746e9b1ec304c6f696211   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Belt                        |price: 2250000.0                          |uuid: cd7c0c5d9fbd40c1bc3ee455b609f146   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Strengthened Molten Belt           |price: 2500000.0                          |uuid: f33318309d444080b00c3130309934a0   |attributes_found: [('Magic Find', 'VII', 7)]         |
item_name: Molten Belt                        |price: 2500000.0                          |uuid: ec2d5ef6add84a11ab531c80b6bdd331   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Strengthened Molten Belt           |price: 2929687.5                          |uuid: ca0f1e117663411aba437642a581e211   |attributes_found: [('Magic Find', 'VIII', 8)]        |
item_name: Strengthened Molten Belt           |price: 3437499.96875                      |uuid: 360102de707e488fb46aeab2b36722e5   |attributes_found: [('Magic Find', 'VI', 6)]          |
item_name: Molten Belt                        |price: 3750000.0                          |uuid: eecc2cecadb346ea9364821c460a915a   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Belt                        |price: 3875000.0                          |uuid: 91a572076edf433fa66c34ac1c68d94d   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Strengthened Molten Belt           |price: 3906250.0                          |uuid: 3ce7365581284aab8d6a7f2600d1d760   |attributes_found: [('Magic Find', 'VI', 6)]          |
item_name: Molten Belt                        |price: 4000000.0                          |uuid: 3b4e67acc600495c80042ad4ffa4f2d5   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 4375000.0                          |uuid: ca489e7367dc4db7b9077949f2e0e997   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 4450000.0                          |uuid: 2c1078b585884e6a86d88b83c8eed96c   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Belt                        |price: 4900000.0                          |uuid: c4b1153502af4d879a1aa94484dd81b2   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Belt                        |price: 4937500.0                          |uuid: 8870da981f964514b15e5bdf9bbbf71e   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 5250000.0                          |uuid: 6a6e40d4e0e2400788d6a3a0c8dc786f   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Strengthened Molten Belt           |price: 6237500.0                          |uuid: 456ef945b4e54b9d901948d12c0ab885   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Strengthened Molten Belt           |price: 6250000.0                          |uuid: 777e77378d804a2ab3f23b24c02b3335   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Belt                        |price: 9375000.0                          |uuid: 8fa7b7642a9c4dbea93904d85b91907c   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 11250000.0                         |uuid: bcca6621be12451485bd83c4701d25df   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Belt                        |price: 12500000.0                         |uuid: 0000514cbead40f2bff10a6639c4a829   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Belt                        |price: 13449999.5                         |uuid: 01420528cb7a427fa00a61a3a01e8358   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Belt                        |price: 13500000.0                         |uuid: 5f6498c7eabc49e081bd23f757375717   |attributes_found: [('Magic Find', 'II', 2)]          |
